692764.3329	7747230.023
703147.7604	7775540.328
671749.301	7928111.206
658630.6398	7753564.042
658939.1548	7794333.062
704580.1886	7756086.139
698408.9816	7806575.108
664905.4224	7761530.742
657993.3679	7819688.302
661549.3571	7788926.591
665972.0435	7757702.07
695586.8951	7888576.72
662931.3076	7779541.367
661579.2597	7802725.671
666014.96	7894566.75
638825.7413	7919311.524
657347.7917	7911425.203
661747.8581	8001109.449
640606.8591	7959468.853
645918.6286	7982563.006
683749.1421	7901900.39
717804.4718	7891558.475
685547.4839	8000466.599
707002.9913	7872276.059
630997.8854	7957078.091
716425.2249	7922596.443
664146.9943	7829693.793
682113.6861	7826630.454
676158.2104	7852334.078
664293.9363	7923015.31
631669.0816	7840940.048
689333.2334	7806122.469
607329.9711	7833370.291
638562.5006	7885333.165
663189.7386	7746012.629
658519.0809	7956879.904
592246.7422	7973736.296
666475.8051	7775188.569
669823.4561	7874137.979
645411.7407	7820442.735
656161.045	7745170.457
694597.1194	7859139.731
716487.5217	7741083.447
642164.0218	7940081.688
691156.0953	7795299.837
702326.7564	7935025.255
664851.813	7791719.85
612614.4675	7810802.499
697979.4986	7848396.341
601069.0616	7898268.782
665126.1822	7767536.485
678000.6015	7957519.645
656565.0386	7919770.347
683591.7584	7873002.563
581442.2134	7976868.611
671663.8921	7806877.393
657378.4935	7962748.35
671318.0243	8008653.364
690835.6998	7865773.513
670862.3534	7841672.924
611616.7156	7910726.545
693284.5848	7969005.492
643623.9722	7861381.679
668819.3496	7942494.097
637428.1655	7824759.449
662704.0595	7951732.729
655873.7791	7963201.046
