-43.15319	-20.363334
-43.056933	-20.106577
-43.370948	-18.73137
-43.480677	-20.309271
-43.481284	-19.940964
-43.041042	-20.28212
-43.105591	-19.826772
-43.421324	-20.236776
-43.492481	-19.711989
-43.455874	-19.989588
-43.410764	-20.271268
-43.140987	-19.086382
-43.441833	-20.074252
-43.456799	-19.864932
-43.422488	-19.034888
-43.682544	-18.813336
-43.506181	-18.883263
-43.471617	-18.072631
-43.668474	-18.450371
-43.619841	-18.24134
-43.25472	-18.967124
-42.930245	-19.057201
-43.246745	-18.076528
-43.030778	-19.232486
-43.759298	-18.472591
-42.946772	-18.777015
-43.434659	-19.6211
-43.263083	-19.6472
-43.322265	-19.415552
-43.44122	-18.778011
-43.7451	-19.521917
-43.192167	-19.831759
-43.976607	-19.591776
-43.682632	-19.120359
-43.436337	-20.377098
-43.498685	-18.472496
-44.127037	-18.324095
-43.407548	-20.113269
-43.384516	-19.219128
-43.612562	-19.706142
-43.503594	-20.385296
-43.147413	-19.352373
-42.925269	-20.416288
-43.652358	-18.625442
-43.173648	-19.929334
-43.081734	-18.666169
-43.424568	-19.964078
-43.924865	-19.795392
-43.114107	-19.449081
-44.039726	-19.005675
-43.419759	-20.182507
-43.31429	-18.465165
-43.514274	-18.807926
-43.253477	-19.228183
-44.229402	-18.296227
-43.360897	-19.826569
-43.509942	-18.419559
-43.381836	-18.003735
-43.183871	-19.292812
-43.371726	-19.512319
-43.940234	-18.892557
-43.170696	-18.360064
-43.632731	-19.336407
-43.39995	-18.601668
-43.689039	-19.667715
-43.458644	-18.518682
-43.52422	-18.41558
