-43.779171	-21.150302
-43.42844	-21.022123
-43.751664	-21.317318
-43.101246	-22.231162
-43.804108	-21.219699
-43.415436	-21.949153
-43.758481	-21.60556
-43.627112	-20.923596
-43.74213	-20.8
-43.802786	-20.950891
-43.507849	-20.690203
-43.221553	-21.671906
-43.559167	-20.476979
-43.061808	-22.00383
-43.374152	-20.904845
-43.218736	-22.033891
-43.925248	-21.718882
-43.810386	-20.650009
-43.297503	-21.589429
-43.842873	-20.829206
-43.521368	-21.147582
-43.198709	-20.485864
-43.517888	-21.550588
-43.964802	-21.431794
-43.193373	-22.253146
-43.140913	-22.382848
-43.571773	-20.490418
-43.618712	-20.676529
-43.452561	-21.728885
-43.481893	-20.790473
-43.521261	-20.472972
-43.792667	-21.839188
-43.038876	-22.6566
-43.334398	-21.838311
-43.362665	-21.192737
-43.309618	-22.018226
-43.945828	-21.860019
-43.450306	-21.340544
-43.699943	-20.515623
-43.503594	-20.385296
-43.415755	-21.288099
-43.327416	-22.160467
-43.172651	-22.320515
-43.742737	-21.704321
-43.134934	-21.719496
-43.252997	-22.48374
-43.380246	-21.50965
-43.305821	-20.684027
-43.218021	-22.682121
-43.189306	-20.766395
-43.254369	-22.189473
-43.891888	-20.740378
-43.771309	-21.062776
-43.172897	-22.906847
-43.482207	-20.856808
-43.179045	-21.273575
-43.567898	-21.246267
-43.183094	-21.951732
-44.116643	-21.601946
-43.69371	-20.78561
-43.921	-21.563954
-43.581561	-21.458792
-43.158304	-22.325727
-43.420049	-20.80877
-43.587159	-21.027924
-43.31694	-21.964323
-43.246982	-22.119663
