626758.9986	7660730.563
663321.5993	7674600.302
629469.4809	7642220.465
695697.5072	7540359.138
624111.5495	7653068.502
663633.4114	7571955.162
628509.378	7610318.252
642765.351	7685697.249
630910.2056	7699476.305
624472.4711	7682822.329
655408.484	7711422.726
684013.7002	7602432.844
650271.5329	7735073.676
700084.0787	7565480.827
669096.3442	7687527.142
683841.2803	7562349.453
611158.8894	7597902.5
623927.8162	7716132.279
676253.5676	7611652.642
620401.2645	7696322.056
653533.5966	7660804.074
687863.1168	7733717.757
653474.7656	7616186.04
607278.7455	7629709.176
686170.9372	7538041.109
691401.1966	7523613.412
648943.6043	7733597.602
643873.1645	7713038.676
660044.0048	7596380.925
658008.117	7700297.868
654229.5996	7735481.976
624768.6711	7584483.433
701511.6425	7493164.887
672136.7119	7584138.665
669964.0795	7655643.296
674478.6751	7564190.564
608923.4612	7582293.72
660704.2141	7639371.646
635553.3044	7730919.146
656161.045	7745170.457
664346.2114	7645142.062
672468.2732	7548461.684
688216.5742	7530555.663
630050.6836	7599372.234
692914.8926	7597058.153
679728.9869	7512580.141
667777.4948	7620576.598
676461.331	7711899.629
683065.6311	7490570.627
688498.1698	7702649.411
679965.2047	7545165.19
615368.1574	7706189.89
627650.2344	7670412.79
687394.8364	7465628.919
657906.2602	7692954.912
688926.2915	7646485.063
648602.6459	7649923.835
687628.7846	7571403.25
591435.7807	7610971.466
635962.9557	7701029.105
611717.4108	7615049.286
646972.5677	7626409.582
689687.6268	7529960.551
664426.3507	7698210.559
646818.6846	7674112.305
673788.42	7570167.074
680816.1489	7552886.145
